ProductKey,Product Code,Product Name,Manufacturer,Brand,Color,Weight Unit Measure,Weight,Unit Cost,Unit Price,Subcategory Code,Subcategory,Category Code,Category
2179,0805064,Fabrikam Coffee Maker Auto 5C E090 White,"Fabrikam, Inc.",Fabrikam,White,pounds,25,83.1,163,0805,Coffee Machines,08,Home Appliances
2180,0805065,Fabrikam Coffee Maker 5C E090 White,"Fabrikam, Inc.",Fabrikam,White,pounds,24,75.96,149,0805,Coffee Machines,08,Home Appliances
2181,0805066,Fabrikam Coffee Maker 4C E080 White,"Fabrikam, Inc.",Fabrikam,White,pounds,26.3,66.23,129.9,0805,Coffee Machines,08,Home Appliances
2182,0805067,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,25.4,546.68,1650,0805,Coffee Machines,08,Home Appliances
2183,0805068,Fabrikam Coffee Maker Auto 10C M100 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,17.5,343.05,745.99,0805,Coffee Machines,08,Home Appliances
2184,0805069,Fabrikam Coffee Maker 12C M100 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,8.5,204.64,445,0805,Coffee Machines,08,Home Appliances
2185,0805070,Fabrikam Coffee Maker Auto 5C E090 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,35.6,83.1,163,0805,Coffee Machines,08,Home Appliances
2186,0805071,Fabrikam Coffee Maker 5C E090 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,21.5,75.96,149,0805,Coffee Machines,08,Home Appliances
2187,0805072,Fabrikam Coffee Maker 4C E080 Grey,"Fabrikam, Inc.",Fabrikam,Grey,pounds,30,66.23,129.9,0805,Coffee Machines,08,Home Appliances
2188,0805073,Fabrikam Coffee Maker 12C M100 Gold,"Fabrikam, Inc.",Fabrikam,Gold,pounds,23,204.64,445,0805,Coffee Machines,08,Home Appliances
2189,0805074,Fabrikam Coffee Maker Auto 5C E090 Gold,"Fabrikam, Inc.",Fabrikam,Gold,pounds,25,83.1,163,0805,Coffee Machines,08,Home Appliances
2190,0806001,Adventure Works Floor Lamp X1150 Black,Adventure Works,Adventure Works,Black,pounds,10.6,210.72,635.99,0806,Lamps,08,Home Appliances
2191,0806002,Adventure Works Floor Lamp M2150 Black,Adventure Works,Adventure Works,Black,pounds,7,155.89,339,0806,Lamps,08,Home Appliances
2192,0806003,Adventure Works Chandelier M8150 Black,Adventure Works,Adventure Works,Black,pounds,18.6,123.47,268.5,0806,Lamps,08,Home Appliances
2193,0806004,Adventure Works Chandelier M6150 Black,Adventure Works,Adventure Works,Black,pounds,2,105.76,229.99,0806,Lamps,08,Home Appliances
2194,0806005,Adventure Works Wall Lamp E2150 Black,Adventure Works,Adventure Works,Black,pounds,3.2,61.17,119.99,0806,Lamps,08,Home Appliances
2195,0806006,Adventure Works Wall Lamp E3150 Black,Adventure Works,Adventure Works,Black,pounds,3.2,52,101.99,0806,Lamps,08,Home Appliances
2196,0806007,Adventure Works Desk Lamp E1300 Black,Adventure Works,Adventure Works,Black,pounds,14.7,40.76,79.95,0806,Lamps,08,Home Appliances
2197,0806008,Adventure Works Desk Lamp E1200 Black,Adventure Works,Adventure Works,Black,pounds,6.9,15.29,29.99,0806,Lamps,08,Home Appliances
2198,0806009,Adventure Works Floor Lamp X1150 White,Adventure Works,Adventure Works,White,pounds,7,210.72,635.99,0806,Lamps,08,Home Appliances
2199,0806010,Adventure Works Floor Lamp M2150 White,Adventure Works,Adventure Works,White,pounds,11,155.89,339,0806,Lamps,08,Home Appliances
2200,0806011,Adventure Works Chandelier M8150 White,Adventure Works,Adventure Works,White,pounds,8,123.47,268.5,0806,Lamps,08,Home Appliances
2201,0806012,Adventure Works Chandelier M6150 White,Adventure Works,Adventure Works,White,pounds,12.4,105.76,229.99,0806,Lamps,08,Home Appliances
2202,0806013,Adventure Works Wall Lamp E2150 White,Adventure Works,Adventure Works,White,pounds,9.6,61.17,119.99,0806,Lamps,08,Home Appliances
2203,0806014,Adventure Works Wall Lamp E3150 White,Adventure Works,Adventure Works,White,pounds,4.6,52,101.99,0806,Lamps,08,Home Appliances
2204,0806015,Adventure Works Desk Lamp E1300 White,Adventure Works,Adventure Works,White,pounds,4,40.76,79.95,0806,Lamps,08,Home Appliances
2205,0806016,Adventure Works Desk Lamp E1200 White,Adventure Works,Adventure Works,White,pounds,2.6,15.29,29.99,0806,Lamps,08,Home Appliances
2206,0806017,Adventure Works Floor Lamp X1150 Silver,Adventure Works,Adventure Works,Silver,pounds,3.2,210.72,635.99,0806,Lamps,08,Home Appliances
2207,0806018,Adventure Works Floor Lamp M2150 Silver,Adventure Works,Adventure Works,Silver,pounds,3,155.89,339,0806,Lamps,08,Home Appliances
2208,0806019,Adventure Works Chandelier M8150 Silver,Adventure Works,Adventure Works,Silver,pounds,2,123.47,268.5,0806,Lamps,08,Home Appliances
2209,0806020,Adventure Works Chandelier M6150 Silver,Adventure Works,Adventure Works,Silver,pounds,4,105.76,229.99,0806,Lamps,08,Home Appliances
2210,0806021,Adventure Works Wall Lamp E2150 Silver,Adventure Works,Adventure Works,Silver,pounds,1.4,61.17,119.99,0806,Lamps,08,Home Appliances
2211,0806022,Adventure Works Wall Lamp E3150 Silver,Adventure Works,Adventure Works,Silver,pounds,7,52,101.99,0806,Lamps,08,Home Appliances
2212,0806023,Adventure Works Desk Lamp E1300 Silver,Adventure Works,Adventure Works,Silver,pounds,19.3,40.76,79.95,0806,Lamps,08,Home Appliances
2213,0806024,Adventure Works Desk Lamp E1200 Silver,Adventure Works,Adventure Works,Silver,pounds,4.5,15.29,29.99,0806,Lamps,08,Home Appliances
2214,0806025,Adventure Works Floor Lamp X1150 Grey,Adventure Works,Adventure Works,Grey,pounds,2,210.72,635.99,0806,Lamps,08,Home Appliances
2215,0806026,Adventure Works Floor Lamp M2150 Grey,Adventure Works,Adventure Works,Grey,pounds,4,155.89,339,0806,Lamps,08,Home Appliances
2216,0806027,Adventure Works Chandelier M8150 Grey,Adventure Works,Adventure Works,Grey,pounds,8,123.47,268.5,0806,Lamps,08,Home Appliances
2217,0806028,Adventure Works Chandelier M6150 Grey,Adventure Works,Adventure Works,Grey,pounds,3.8,105.76,229.99,0806,Lamps,08,Home Appliances
2218,0806029,Adventure Works Wall Lamp E2150 Grey,Adventure Works,Adventure Works,Grey,pounds,2.5,61.17,119.99,0806,Lamps,08,Home Appliances
2219,0806030,Adventure Works Wall Lamp E3150 Grey,Adventure Works,Adventure Works,Grey,pounds,3.8,52,101.99,0806,Lamps,08,Home Appliances
2220,0806031,Adventure Works Desk Lamp E1300 Grey,Adventure Works,Adventure Works,Grey,pounds,14.4,40.76,79.95,0806,Lamps,08,Home Appliances
2221,0806032,Adventure Works Desk Lamp E1200 Grey,Adventure Works,Adventure Works,Grey,pounds,7.9,15.29,29.99,0806,Lamps,08,Home Appliances
2222,0806033,Adventure Works Floor Lamp X1150 Blue,Adventure Works,Adventure Works,Blue,pounds,5.5,210.72,635.99,0806,Lamps,08,Home Appliances
2223,0806034,Adventure Works Floor Lamp M2150 Blue,Adventure Works,Adventure Works,Blue,pounds,3.3,155.89,339,0806,Lamps,08,Home Appliances
2224,0806035,Adventure Works Chandelier M8150 Blue,Adventure Works,Adventure Works,Blue,pounds,13.1,123.47,268.5,0806,Lamps,08,Home Appliances
2225,0806036,Adventure Works Chandelier M6150 Blue,Adventure Works,Adventure Works,Blue,pounds,10.6,105.76,229.99,0806,Lamps,08,Home Appliances
2226,0806037,Adventure Works Wall Lamp E2150 Blue,Adventure Works,Adventure Works,Blue,pounds,14,61.17,119.99,0806,Lamps,08,Home Appliances
2227,0806038,Adventure Works Wall Lamp E3150 Blue,Adventure Works,Adventure Works,Blue,pounds,10.4,52,101.99,0806,Lamps,08,Home Appliances
2228,0806039,Adventure Works Desk Lamp E1300 Blue,Adventure Works,Adventure Works,Blue,pounds,6.6,40.76,79.95,0806,Lamps,08,Home Appliances
2229,0806040,Adventure Works Desk Lamp E1200 Blue,Adventure Works,Adventure Works,Blue,pounds,4,15.29,29.99,0806,Lamps,08,Home Appliances
2230,0806041,WWI Floor Lamp X115 Black,Wide World Importers,Wide World Importers,Black,pounds,2,210.72,635.99,0806,Lamps,08,Home Appliances
2231,0806042,WWI Floor Lamp M215 Black,Wide World Importers,Wide World Importers,Black,pounds,3.5,155.89,339,0806,Lamps,08,Home Appliances
2232,0806043,WWI Chandelier M815 Black,Wide World Importers,Wide World Importers,Black,pounds,8,123.47,268.5,0806,Lamps,08,Home Appliances
2233,0806044,WWI Chandelier M615 Black,Wide World Importers,Wide World Importers,Black,pounds,13,105.76,229.99,0806,Lamps,08,Home Appliances
2234,0806045,WWI Wall Lamp E215 Black,Wide World Importers,Wide World Importers,Black,pounds,15,61.17,119.99,0806,Lamps,08,Home Appliances
2235,0806046,WWI Wall Lamp E315 Black,Wide World Importers,Wide World Importers,Black,pounds,4,52,101.99,0806,Lamps,08,Home Appliances
2236,0806047,WWI Desk Lamp E130 Black,Wide World Importers,Wide World Importers,Black,pounds,10.6,40.76,79.95,0806,Lamps,08,Home Appliances
2237,0806048,WWI Desk Lamp E120 Black,Wide World Importers,Wide World Importers,Black,pounds,7,15.29,29.99,0806,Lamps,08,Home Appliances
2238,0806049,WWI Floor Lamp X115 White,Wide World Importers,Wide World Importers,White,pounds,18.6,210.72,635.99,0806,Lamps,08,Home Appliances
2239,0806050,WWI Floor Lamp M215 White,Wide World Importers,Wide World Importers,White,pounds,2,155.89,339,0806,Lamps,08,Home Appliances
2240,0806051,WWI Chandelier M815 White,Wide World Importers,Wide World Importers,White,pounds,3.2,123.47,268.5,0806,Lamps,08,Home Appliances
2241,0806052,WWI Chandelier M615 White,Wide World Importers,Wide World Importers,White,pounds,3.2,105.76,229.99,0806,Lamps,08,Home Appliances
2242,0806053,WWI Wall Lamp E215 White,Wide World Importers,Wide World Importers,White,pounds,14.7,61.17,119.99,0806,Lamps,08,Home Appliances
2243,0806054,WWI Wall Lamp E315 White,Wide World Importers,Wide World Importers,White,pounds,6.9,52,101.99,0806,Lamps,08,Home Appliances
2244,0806055,WWI Desk Lamp E130 White,Wide World Importers,Wide World Importers,White,pounds,7,40.76,79.95,0806,Lamps,08,Home Appliances
2245,0806056,WWI Desk Lamp E120 White,Wide World Importers,Wide World Importers,White,pounds,11,15.29,29.99,0806,Lamps,08,Home Appliances
2246,0806057,WWI Floor Lamp X115 Silver,Wide World Importers,Wide World Importers,Silver,pounds,8,210.72,635.99,0806,Lamps,08,Home Appliances
2247,0806058,WWI Floor Lamp M215 Silver,Wide World Importers,Wide World Importers,Silver,pounds,12.4,155.89,339,0806,Lamps,08,Home Appliances
2248,0806059,WWI Chandelier M815 Silver,Wide World Importers,Wide World Importers,Silver,pounds,9.6,123.47,268.5,0806,Lamps,08,Home Appliances
2249,0806060,WWI Chandelier M615 Silver,Wide World Importers,Wide World Importers,Silver,pounds,4.6,105.76,229.99,0806,Lamps,08,Home Appliances
2250,0806061,WWI Wall Lamp E215 Silver,Wide World Importers,Wide World Importers,Silver,pounds,4,61.17,119.99,0806,Lamps,08,Home Appliances
2251,0806062,WWI Wall Lamp E315 Silver,Wide World Importers,Wide World Importers,Silver,pounds,2.6,52,101.99,0806,Lamps,08,Home Appliances
2252,0806063,WWI Desk Lamp E130 Silver,Wide World Importers,Wide World Importers,Silver,pounds,3.2,40.76,79.95,0806,Lamps,08,Home Appliances
2253,0806064,WWI Desk Lamp E120 Silver,Wide World Importers,Wide World Importers,Silver,pounds,3,15.29,29.99,0806,Lamps,08,Home Appliances
2254,0806065,WWI Floor Lamp X115 Grey,Wide World Importers,Wide World Importers,Grey,pounds,2,210.72,635.99,0806,Lamps,08,Home Appliances
2255,0806066,WWI Floor Lamp M215 Grey,Wide World Importers,Wide World Importers,Grey,pounds,4,155.89,339,0806,Lamps,08,Home Appliances
2256,0806067,WWI Chandelier M815 Grey,Wide World Importers,Wide World Importers,Grey,pounds,1.4,123.47,268.5,0806,Lamps,08,Home Appliances
2257,0806068,WWI Chandelier M615 Grey,Wide World Importers,Wide World Importers,Grey,pounds,7,105.76,229.99,0806,Lamps,08,Home Appliances
2258,0806069,WWI Wall Lamp E215 Grey,Wide World Importers,Wide World Importers,Grey,pounds,19.3,61.17,119.99,0806,Lamps,08,Home Appliances
2259,0806070,WWI Wall Lamp E315 Grey,Wide World Importers,Wide World Importers,Grey,pounds,4.5,52,101.99,0806,Lamps,08,Home Appliances
2260,0806071,WWI Desk Lamp E130 Grey,Wide World Importers,Wide World Importers,Grey,pounds,2,40.76,79.95,0806,Lamps,08,Home Appliances
2261,0806072,WWI Desk Lamp E120 Grey,Wide World Importers,Wide World Importers,Grey,pounds,4,15.29,29.99,0806,Lamps,08,Home Appliances
2262,0806073,WWI Floor Lamp X115 Blue,Wide World Importers,Wide World Importers,Blue,pounds,8,210.72,635.99,0806,Lamps,08,Home Appliances
2263,0806074,WWI Floor Lamp M215 Blue,Wide World Importers,Wide World Importers,Blue,pounds,3.8,155.89,339,0806,Lamps,08,Home Appliances
2264,0806075,WWI Chandelier M815 Blue,Wide World Importers,Wide World Importers,Blue,pounds,2.5,123.47,268.5,0806,Lamps,08,Home Appliances
2265,0806076,WWI Chandelier M615 Blue,Wide World Importers,Wide World Importers,Blue,pounds,3.8,105.76,229.99,0806,Lamps,08,Home Appliances
2266,0806077,WWI Wall Lamp E215 Blue,Wide World Importers,Wide World Importers,Blue,pounds,14.4,61.17,119.99,0806,Lamps,08,Home Appliances
2267,0806078,WWI Wall Lamp E315 Blue,Wide World Importers,Wide World Importers,Blue,pounds,7.9,52,101.99,0806,Lamps,08,Home Appliances
2268,0806079,WWI Desk Lamp E130 Blue,Wide World Importers,Wide World Importers,Blue,pounds,5.5,40.76,79.95,0806,Lamps,08,Home Appliances
2269,0806080,WWI Desk Lamp E120 Blue,Wide World Importers,Wide World Importers,Blue,pounds,3.3,15.29,29.99,0806,Lamps,08,Home Appliances
2270,0806081,Proseware Floor Lamp X0115 Black,"Proseware, Inc.",Proseware,Black,pounds,13.1,210.72,635.99,0806,Lamps,08,Home Appliances
2271,0806082,Proseware Floor Lamp M0215 Black,"Proseware, Inc.",Proseware,Black,pounds,10.6,155.89,339,0806,Lamps,08,Home Appliances
2272,0806083,Proseware Chandelier M0815 Black,"Proseware, Inc.",Proseware,Black,pounds,14,123.47,268.5,0806,Lamps,08,Home Appliances
2273,0806084,Proseware Chandelier M0615 Black,"Proseware, Inc.",Proseware,Black,pounds,10.4,105.76,229.99,0806,Lamps,08,Home Appliances
2274,0806085,Proseware Wall Lamp E0215 Black,"Proseware, Inc.",Proseware,Black,pounds,6.6,61.17,119.99,0806,Lamps,08,Home Appliances
2275,0806086,Proseware Wall Lamp E0315 Black,"Proseware, Inc.",Proseware,Black,pounds,4,52,101.99,0806,Lamps,08,Home Appliances
2276,0806087,Proseware Desk Lamp E0130 Black,"Proseware, Inc.",Proseware,Black,pounds,2,40.76,79.95,0806,Lamps,08,Home Appliances
2277,0806088,Proseware Desk Lamp E0120 Black,"Proseware, Inc.",Proseware,Black,pounds,3.5,15.29,29.99,0806,Lamps,08,Home Appliances
2278,0806089,Proseware Floor Lamp X0115 White,"Proseware, Inc.",Proseware,White,pounds,8,210.72,635.99,0806,Lamps,08,Home Appliances
2279,0806090,Proseware Floor Lamp M0215 White,"Proseware, Inc.",Proseware,White,pounds,13,155.89,339,0806,Lamps,08,Home Appliances
2280,0806091,Proseware Chandelier M0815 White,"Proseware, Inc.",Proseware,White,pounds,15,123.47,268.5,0806,Lamps,08,Home Appliances
2281,0806092,Proseware Chandelier M0615 White,"Proseware, Inc.",Proseware,White,pounds,4,105.76,229.99,0806,Lamps,08,Home Appliances
2282,0806093,Proseware Wall Lamp E0215 White,"Proseware, Inc.",Proseware,White,pounds,3.2,61.17,119.99,0806,Lamps,08,Home Appliances
2283,0806094,Proseware Wall Lamp E0315 White,"Proseware, Inc.",Proseware,White,pounds,3,52,101.99,0806,Lamps,08,Home Appliances
2284,0806095,Proseware Desk Lamp E0130 White,"Proseware, Inc.",Proseware,White,pounds,2,40.76,79.95,0806,Lamps,08,Home Appliances
2285,0806096,Proseware Desk Lamp E0120 White,"Proseware, Inc.",Proseware,White,pounds,4,15.29,29.99,0806,Lamps,08,Home Appliances
2286,0806097,Proseware Floor Lamp X0115 Silver,"Proseware, Inc.",Proseware,Silver,pounds,1.4,210.72,635.99,0806,Lamps,08,Home Appliances
2287,0806098,Proseware Floor Lamp M0215 Silver,"Proseware, Inc.",Proseware,Silver,pounds,7,155.89,339,0806,Lamps,08,Home Appliances
2288,0806099,Proseware Chandelier M0815 Silver,"Proseware, Inc.",Proseware,Silver,pounds,19.3,123.47,268.5,0806,Lamps,08,Home Appliances
2289,0806100,Proseware Chandelier M0615 Silver,"Proseware, Inc.",Proseware,Silver,pounds,4.5,105.76,229.99,0806,Lamps,08,Home Appliances
2290,0806101,Proseware Wall Lamp E0215 Silver,"Proseware, Inc.",Proseware,Silver,pounds,2,61.17,119.99,0806,Lamps,08,Home Appliances
2291,0806102,Proseware Wall Lamp E0315 Silver,"Proseware, Inc.",Proseware,Silver,pounds,4,52,101.99,0806,Lamps,08,Home Appliances
2292,0806103,Proseware Desk Lamp E0130 Silver,"Proseware, Inc.",Proseware,Silver,pounds,8,40.76,79.95,0806,Lamps,08,Home Appliances
2293,0806104,Proseware Desk Lamp E0120 Silver,"Proseware, Inc.",Proseware,Silver,pounds,3.8,15.29,29.99,0806,Lamps,08,Home Appliances
2294,0806105,Proseware Floor Lamp X0115 Grey,"Proseware, Inc.",Proseware,Grey,pounds,2.5,210.72,635.99,0806,Lamps,08,Home Appliances
2295,0806106,Proseware Floor Lamp M0215 Grey,"Proseware, Inc.",Proseware,Grey,pounds,3.8,155.89,339,0806,Lamps,08,Home Appliances
2296,0806107,Proseware Chandelier M0815 Grey,"Proseware, Inc.",Proseware,Grey,pounds,14.4,123.47,268.5,0806,Lamps,08,Home Appliances
2297,0806108,Proseware Chandelier M0615 Grey,"Proseware, Inc.",Proseware,Grey,pounds,7.9,105.76,229.99,0806,Lamps,08,Home Appliances
2298,0806109,Proseware Wall Lamp E0215 Grey,"Proseware, Inc.",Proseware,Grey,pounds,5.5,61.17,119.99,0806,Lamps,08,Home Appliances
2299,0806110,Proseware Wall Lamp E0315 Grey,"Proseware, Inc.",Proseware,Grey,pounds,3.3,52,101.99,0806,Lamps,08,Home Appliances
2300,0806111,Proseware Desk Lamp E0130 Grey,"Proseware, Inc.",Proseware,Grey,pounds,13.1,40.76,79.95,0806,Lamps,08,Home Appliances
2301,0806112,Proseware Desk Lamp E0120 Grey,"Proseware, Inc.",Proseware,Grey,pounds,10.6,15.29,29.99,0806,Lamps,08,Home Appliances
2302,0806113,Proseware Floor Lamp X0115 Blue,"Proseware, Inc.",Proseware,Blue,pounds,14,210.72,635.99,0806,Lamps,08,Home Appliances
2303,0806114,Proseware Floor Lamp M0215 Blue,"Proseware, Inc.",Proseware,Blue,pounds,10.4,155.89,339,0806,Lamps,08,Home Appliances
2304,0806115,Proseware Chandelier M0815 Blue,"Proseware, Inc.",Proseware,Blue,pounds,6.6,123.47,268.5,0806,Lamps,08,Home Appliances
2305,0806116,Proseware Chandelier M0615 Blue,"Proseware, Inc.",Proseware,Blue,pounds,4,105.76,229.99,0806,Lamps,08,Home Appliances
2306,0806117,Proseware Wall Lamp E0215 Blue,"Proseware, Inc.",Proseware,Blue,pounds,2,61.17,119.99,0806,Lamps,08,Home Appliances
2307,0806118,Proseware Wall Lamp E0315 Blue,"Proseware, Inc.",Proseware,Blue,pounds,3.5,52,101.99,0806,Lamps,08,Home Appliances
2308,0806119,Proseware Desk Lamp E0130 Blue,"Proseware, Inc.",Proseware,Blue,pounds,8,40.76,79.95,0806,Lamps,08,Home Appliances
2309,0806120,Proseware Desk Lamp E0120 Blue,"Proseware, Inc.",Proseware,Blue,pounds,13,15.29,29.99,0806,Lamps,08,Home Appliances
2310,0806121,Litware Floor Lamp X1015 Black,"Litware, Inc.",Litware,Black,pounds,15,210.72,635.99,0806,Lamps,08,Home Appliances
2311,0806122,Litware Floor Lamp M2015 Black,"Litware, Inc.",Litware,Black,pounds,4,155.89,339,0806,Lamps,08,Home Appliances
2312,0806123,Litware Chandelier M8015 Black,"Litware, Inc.",Litware,Black,pounds,3.2,123.47,268.5,0806,Lamps,08,Home Appliances
2313,0806124,Litware Chandelier M6015 Black,"Litware, Inc.",Litware,Black,pounds,3,105.76,229.99,0806,Lamps,08,Home Appliances
2314,0806125,Litware Wall Lamp E2015 Black,"Litware, Inc.",Litware,Black,pounds,2,61.17,119.99,0806,Lamps,08,Home Appliances
2315,0806126,Litware Wall Lamp E3015 Black,"Litware, Inc.",Litware,Black,pounds,4,52,101.99,0806,Lamps,08,Home Appliances
2316,0806127,Litware Desk Lamp E1030 Black,"Litware, Inc.",Litware,Black,pounds,1.4,40.76,79.95,0806,Lamps,08,Home Appliances
2317,0806128,Litware Desk Lamp E1020 Black,"Litware, Inc.",Litware,Black,pounds,7,15.29,29.99,0806,Lamps,08,Home Appliances
2318,0806129,Litware Floor Lamp X1015 White,"Litware, Inc.",Litware,White,pounds,19.3,210.72,635.99,0806,Lamps,08,Home Appliances
2319,0806130,Litware Floor Lamp M2015 White,"Litware, Inc.",Litware,White,pounds,4.5,155.89,339,0806,Lamps,08,Home Appliances
2320,0806131,Litware Chandelier M8015 White,"Litware, Inc.",Litware,White,pounds,2,123.47,268.5,0806,Lamps,08,Home Appliances
2321,0806132,Litware Chandelier M6015 White,"Litware, Inc.",Litware,White,pounds,4,105.76,229.99,0806,Lamps,08,Home Appliances
2322,0806133,Litware Wall Lamp E2015 White,"Litware, Inc.",Litware,White,pounds,8,61.17,119.99,0806,Lamps,08,Home Appliances
2323,0806134,Litware Wall Lamp E3015 White,"Litware, Inc.",Litware,White,pounds,3.8,52,101.99,0806,Lamps,08,Home Appliances
2324,0806135,Litware Desk Lamp E1030 White,"Litware, Inc.",Litware,White,pounds,2.5,40.76,79.95,0806,Lamps,08,Home Appliances
2325,0806136,Litware Desk Lamp E1020 White,"Litware, Inc.",Litware,White,pounds,3.8,15.29,29.99,0806,Lamps,08,Home Appliances
2326,0806137,Litware Floor Lamp X1015 Silver,"Litware, Inc.",Litware,Silver,pounds,14.4,210.72,635.99,0806,Lamps,08,Home Appliances
2327,0806138,Litware Floor Lamp M2015 Silver,"Litware, Inc.",Litware,Silver,pounds,7.9,155.89,339,0806,Lamps,08,Home Appliances
2328,0806139,Litware Chandelier M8015 Silver,"Litware, Inc.",Litware,Silver,pounds,5.5,123.47,268.5,0806,Lamps,08,Home Appliances
2329,0806140,Litware Chandelier M6015 Silver,"Litware, Inc.",Litware,Silver,pounds,3.3,105.76,229.99,0806,Lamps,08,Home Appliances
2330,0806141,Litware Wall Lamp E2015 Silver,"Litware, Inc.",Litware,Silver,pounds,13.1,61.17,119.99,0806,Lamps,08,Home Appliances
2331,0806142,Litware Wall Lamp E3015 Silver,"Litware, Inc.",Litware,Silver,pounds,10.6,52,101.99,0806,Lamps,08,Home Appliances
