Date,GBP,AUD,CAD,EUR,USD
06/10/01,1,2.6415,2.0992,1.6319,1.3819
06/09/01,1,2.6415,2.0992,1.6319,1.3819
06/08/01,1,2.6415,2.0992,1.6319,1.3819
06/07/01,1,2.6739,2.1029,1.6329,1.3824
06/06/01,1,2.7253,2.1434,1.6428,1.4035
06/05/01,1,2.7801,2.1682,1.6672,1.4113
06/04/01,1,2.7806,2.1729,1.6656,1.4179
06/03/01,1,2.7869,2.1761,1.6728,1.4182
06/02/01,1,2.7869,2.1761,1.6728,1.4182
06/01/01,1,2.7869,2.1761,1.6728,1.4182
05/31/01,1,2.8004,2.2009,1.6742,1.4197
05/30/01,1,2.7678,2.1902,1.66,1.4207
05/29/01,1,2.7533,2.1829,1.6578,1.4178
05/28/01,1,2.729,2.1913,1.6534,1.4193
05/27/01,1,2.727,2.1902,1.6543,1.4212
05/26/01,1,2.727,2.1902,1.6543,1.4212
05/25/01,1,2.727,2.1902,1.6543,1.4212
05/24/01,1,2.7502,2.196,1.6455,1.4158
05/23/01,1,2.7456,2.1979,1.6565,1.4221
05/22/01,1,2.7341,2.2015,1.6477,1.431
05/21/01,1,2.7217,2.2056,1.642,1.4374
05/20/01,1,2.7191,2.1975,1.6295,1.4302
05/19/01,1,2.7191,2.1975,1.6295,1.4302
05/18/01,1,2.7191,2.1975,1.6295,1.4302
05/17/01,1,2.7069,2.1963,1.6221,1.4298
05/16/01,1,2.7324,2.2067,1.6147,1.4264
05/15/01,1,2.7424,2.2023,1.6168,1.4176
05/14/01,1,2.7393,2.2003,1.6202,1.4169
05/13/01,1,2.7086,2.1888,1.6179,1.4193
05/12/01,1,2.7086,2.1888,1.6179,1.4193
05/11/01,1,2.7086,2.1888,1.6179,1.4193
05/10/01,1,2.7194,2.1898,1.6069,1.4221
05/09/01,1,2.7278,2.1893,1.6095,1.4207
05/08/01,1,2.7568,2.2113,1.6168,1.4335
05/07/01,1,2.7742,2.2074,1.6129,1.4385
05/06/01,1,2.7557,2.1982,1.6062,1.4358
05/05/01,1,2.7557,2.1982,1.6062,1.4358
05/04/01,1,2.7557,2.1982,1.6062,1.4358
05/03/01,1,2.7448,2.1948,1.6072,1.4309
05/02/01,1,2.7563,2.1913,1.6064,1.4308
05/01/01,1,2.821,2.2115,1.6142,1.4328
04/30/01,1,2.821,2.2115,1.6142,1.4328
04/29/01,1,2.8192,2.2272,1.599,1.4428
04/28/01,1,2.8192,2.2272,1.599,1.4428
04/27/01,1,2.8192,2.2272,1.599,1.4428
04/26/01,1,2.8413,2.2289,1.601,1.443
04/25/01,1,2.8505,2.2168,1.6059,1.4368
04/24/01,1,2.8581,2.2284,1.6036,1.4389
04/23/01,1,2.8489,2.2273,1.601,1.4412
04/22/01,1,2.7966,2.2279,1.6038,1.4417
04/21/01,1,2.7966,2.2279,1.6038,1.4417
04/20/01,1,2.7966,2.2279,1.6038,1.4417
04/19/01,1,2.8227,2.2247,1.6202,1.4302
04/18/01,1,2.8713,2.2368,1.6244,1.4259
04/17/01,1,2.8387,2.2389,1.6311,1.4339
04/16/01,1,2.8228,2.2339,1.62,1.4335
04/15/01,1,2.8228,2.2339,1.62,1.4335
04/14/01,1,2.8228,2.2339,1.62,1.4335
04/13/01,1,2.8228,2.2339,1.62,1.4335
04/12/01,1,2.8228,2.2339,1.62,1.4335
04/11/01,1,2.854,2.2277,1.6184,1.4307
04/10/01,1,2.9139,2.2502,1.6132,1.443
04/09/01,1,2.923,2.2577,1.6018,1.4445
04/08/01,1,2.9033,2.2466,1.5962,1.427
04/07/01,1,2.9033,2.2466,1.5962,1.427
04/06/01,1,2.9033,2.2466,1.5962,1.427
04/05/01,1,2.9226,2.2611,1.5918,1.4358
04/04/01,1,2.9494,2.2592,1.5901,1.4362
04/03/01,1,2.9466,2.2495,1.6098,1.4239
04/02/01,1,2.9393,2.2343,1.6181,1.4194
04/01/01,1,2.9325,2.2455,1.615,1.4264
03/31/01,1,2.9325,2.2455,1.615,1.4264
03/30/01,1,2.9325,2.2455,1.615,1.4264
03/29/01,1,2.9182,2.2583,1.6265,1.4379
03/28/01,1,2.893,2.2498,1.6145,1.4304
03/27/01,1,2.8838,2.2375,1.6026,1.4346
03/26/01,1,2.9008,2.2391,1.6049,1.434
03/25/01,1,2.895,2.2328,1.598,1.4257
03/24/01,1,2.895,2.2328,1.598,1.4257
03/23/01,1,2.895,2.2328,1.598,1.4257
03/22/01,1,2.8969,2.2335,1.5982,1.4206
03/21/01,1,2.8694,2.2466,1.5891,1.4286
03/20/01,1,2.8666,2.2367,1.584,1.4288
03/19/01,1,2.8544,2.2406,1.5893,1.4298
03/18/01,1,2.8975,2.2409,1.5997,1.4313
03/17/01,1,2.8975,2.2409,1.5997,1.4313
03/16/01,1,2.8975,2.2409,1.5997,1.4313
03/15/01,1,2.9201,2.2482,1.5911,1.4422
03/14/01,1,2.9166,2.2529,1.5863,1.4565
03/13/01,1,2.8849,2.2531,1.577,1.4512
03/12/01,1,2.8808,2.2661,1.5783,1.4634
03/11/01,1,2.866,2.2691,1.5689,1.468
03/10/01,1,2.866,2.2691,1.5689,1.468
03/09/01,1,2.866,2.2691,1.5689,1.468
03/08/01,1,2.8879,2.2779,1.5763,1.4678
03/07/01,1,2.8526,2.2641,1.5728,1.4638
03/06/01,1,2.8314,2.2638,1.5815,1.4675
03/05/01,1,2.8139,2.2689,1.5798,1.47
03/04/01,1,2.7919,2.2794,1.5733,1.4731
03/03/01,1,2.7919,2.2794,1.5733,1.4731
03/02/01,1,2.7919,2.2794,1.5733,1.4731
03/01/01,1,2.7462,2.2329,1.5645,1.4501
02/28/01,1,2.7489,2.2156,1.5657,1.4479
02/27/01,1,2.745,2.207,1.5751,1.4432
02/26/01,1,2.7595,2.2233,1.5916,1.4491
02/25/01,1,2.7709,2.2246,1.5962,1.4468
02/24/01,1,2.7709,2.2246,1.5962,1.4468
02/23/01,1,2.7709,2.2246,1.5962,1.4468
02/22/01,1,2.7657,2.2195,1.5949,1.4443
02/21/01,1,2.7406,2.2253,1.5785,1.4437
02/20/01,1,2.7425,2.2059,1.5838,1.4365
02/19/01,1,2.7435,2.2387,1.5763,1.4522
02/18/01,1,2.7471,2.2264,1.5913,1.4502
02/17/01,1,2.7471,2.2264,1.5913,1.4502
02/16/01,1,2.7471,2.2264,1.5913,1.4502
02/15/01,1,2.7603,2.2139,1.5926,1.4477
02/14/01,1,2.7475,2.2152,1.5858,1.4554
02/13/01,1,2.7058,2.2185,1.5684,1.4547
02/12/01,1,2.7016,2.1982,1.563,1.4517
02/11/01,1,2.6904,2.1829,1.5669,1.4458
02/10/01,1,2.6904,2.1829,1.5669,1.4458
02/09/01,1,2.6904,2.1829,1.5669,1.4458
02/08/01,1,2.6719,2.1898,1.5736,1.4508
02/07/01,1,2.6676,2.2074,1.5664,1.4607
02/06/01,1,2.6712,2.2124,1.5708,1.4643
02/05/01,1,2.6706,2.2087,1.5657,1.4757
02/04/01,1,2.6648,2.2071,1.5713,1.4782
02/03/01,1,2.6648,2.2071,1.5713,1.4782
02/02/01,1,2.6648,2.2071,1.5713,1.4782
02/01/01,1,2.6624,2.2092,1.5696,1.4764
01/31/01,1,2.6754,2.1916,1.5706,1.4596
01/30/01,1,2.6805,2.1926,1.5878,1.4603
01/29/01,1,2.6848,2.1931,1.5863,1.4583
01/28/01,1,2.6988,2.1976,1.5835,1.4613
01/27/01,1,2.6988,2.1976,1.5835,1.4613
01/26/01,1,2.6988,2.1976,1.5835,1.4613
01/25/01,1,2.6677,2.1988,1.5863,1.4508
01/24/01,1,2.6635,2.2172,1.577,1.4657
01/23/01,1,2.6526,2.2162,1.5654,1.4726
01/22/01,1,2.6316,2.1945,1.5649,1.4538
01/21/01,1,2.6359,2.2234,1.5674,1.4734
01/20/01,1,2.6359,2.2234,1.5674,1.4734
01/19/01,1,2.6359,2.2234,1.5674,1.4734
01/18/01,1,2.6515,2.2233,1.5662,1.4728
01/17/01,1,2.6508,2.2249,1.5708,1.476
01/16/01,1,2.6421,2.2071,1.5608,1.469
01/15/01,1,2.6688,2.2182,1.5654,1.4759
01/14/01,1,2.6534,2.2228,1.5605,1.4895
01/13/01,1,2.6534,2.2228,1.5605,1.4895
01/12/01,1,2.6534,2.2228,1.5605,1.4895
01/11/01,1,2.685,2.2455,1.5748,1.4997
01/10/01,1,2.6707,2.2324,1.5853,1.4921
01/09/01,1,2.6555,2.2273,1.5838,1.4889
01/08/01,1,2.6462,2.2459,1.5803,1.5008
01/07/01,1,2.6357,2.2599,1.5751,1.5034
01/06/01,1,2.6357,2.2599,1.5751,1.5034
01/05/01,1,2.6357,2.2599,1.5751,1.5034
01/04/01,1,2.6486,2.2354,1.5808,1.4951
01/03/01,1,2.6743,2.2555,1.581,1.5067
01/02/01,1,2.6675,2.2352,1.5835,1.4922
01/01/01,1,2.6871,2.2376,1.6023,1.4909
12/31/00,1,2.6871,2.2376,1.6023,1.4909
12/30/00,1,2.6871,2.2376,1.6023,1.4909
12/29/00,1,2.6871,2.2376,1.6023,1.4909
12/28/00,1,2.6852,2.2478,1.6031,1.4885
12/27/00,1,2.6768,2.2485,1.599,1.4886
12/26/00,1,2.6608,2.2514,1.6021,1.4803
12/25/00,1,2.6608,2.2514,1.6021,1.4803
12/24/00,1,2.6608,2.2514,1.6021,1.4803
12/23/00,1,2.6608,2.2514,1.6021,1.4803
12/22/00,1,2.6608,2.2514,1.6021,1.4803
12/21/00,1,2.6828,2.2531,1.6181,1.4799
12/20/00,1,2.6746,2.2367,1.62,1.4675
12/19/00,1,2.7125,2.2376,1.6469,1.4662
12/18/00,1,2.718,2.2524,1.6464,1.4761
12/17/00,1,2.7035,2.2372,1.6426,1.4757
12/16/00,1,2.7035,2.2372,1.6426,1.4757
12/15/00,1,2.7035,2.2372,1.6426,1.4757
12/14/00,1,2.7041,2.2262,1.6584,1.4658
12/13/00,1,2.6808,2.2146,1.6556,1.4483
12/12/00,1,2.6715,2.2114,1.6491,1.4482
12/11/00,1,2.6862,2.2108,1.6532,1.4554
12/10/00,1,2.6575,2.2164,1.6319,1.4515
12/09/00,1,2.6575,2.2164,1.6319,1.4515
12/08/00,1,2.6575,2.2164,1.6319,1.4515
12/07/00,1,2.6295,2.204,1.615,1.4443
12/06/00,1,2.6304,2.2141,1.6255,1.435
12/05/00,1,2.6697,2.2247,1.6391,1.444
12/04/00,1,2.6625,2.2509,1.6295,1.4515
12/03/00,1,2.6747,2.1921,1.6407,1.4331
12/02/00,1,2.6747,2.1921,1.6407,1.4331
12/01/00,1,2.6747,2.1921,1.6407,1.4331
11/30/00,1,2.7009,2.1826,1.6319,1.4171
11/29/00,1,2.7168,2.1873,1.6477,1.4253
11/28/00,1,2.6958,2.1756,1.6614,1.4223
11/27/00,1,2.7087,2.168,1.6762,1.409
11/26/00,1,2.6907,2.175,1.6683,1.4074
11/25/00,1,2.6907,2.175,1.6683,1.4074
11/24/00,1,2.6907,2.175,1.6683,1.4074
11/23/00,1,2.7035,2.1708,1.6667,1.4045
11/22/00,1,2.7246,2.192,1.6781,1.4145
11/21/00,1,2.7793,2.2108,1.6756,1.4199
11/20/00,1,2.7767,2.2188,1.6793,1.4254
11/19/00,1,2.7341,2.215,1.6669,1.4227
11/18/00,1,2.7341,2.215,1.6669,1.4227
11/17/00,1,2.7341,2.215,1.6669,1.4227
11/16/00,1,2.7381,2.2095,1.6617,1.4239
11/15/00,1,2.7385,2.2079,1.6581,1.4253
11/14/00,1,2.7518,2.2065,1.6681,1.4317
11/13/00,1,2.7553,2.2171,1.6622,1.4328
11/12/00,1,2.7219,2.2172,1.6504,1.4314
11/11/00,1,2.7219,2.2172,1.6504,1.4314
11/10/00,1,2.7219,2.2172,1.6504,1.4314
11/09/00,1,2.7017,2.1868,1.662,1.4178
11/08/00,1,2.6965,2.1906,1.665,1.4251
11/07/00,1,2.7121,2.184,1.6639,1.4288
11/06/00,1,2.7398,2.2157,1.6681,1.4457
11/05/00,1,2.7474,2.2209,1.6631,1.4519
11/04/00,1,2.7474,2.2209,1.6631,1.4519
11/03/00,1,2.7474,2.2209,1.6631,1.4519
11/02/00,1,2.7502,2.2265,1.679,1.4516
11/01/00,1,2.764,2.2053,1.6915,1.4469
10/31/00,1,2.8192,2.2185,1.7215,1.449
10/30/00,1,2.7727,2.235,1.7206,1.4594
10/29/00,1,2.7584,2.1823,1.7229,1.4342
10/28/00,1,2.7584,2.1823,1.7229,1.4342
10/27/00,1,2.7584,2.1823,1.7229,1.4342
10/26/00,1,2.7489,2.151,1.7221,1.421
10/25/00,1,2.7687,2.191,1.7328,1.4394
10/24/00,1,2.749,2.1974,1.7331,1.4534
10/23/00,1,2.741,2.2012,1.7361,1.4543
10/22/00,1,2.7363,2.1903,1.7147,1.4492
10/21/00,1,2.7363,2.1903,1.7147,1.4492
10/20/00,1,2.7363,2.1903,1.7147,1.4492
10/19/00,1,2.7868,2.1833,1.7164,1.4437
10/18/00,1,2.7831,2.2033,1.7027,1.4516
10/17/00,1,2.7686,2.1872,1.6926,1.4381
10/16/00,1,2.7522,2.1841,1.6995,1.4465
10/15/00,1,2.7679,2.2313,1.7042,1.4702
10/14/00,1,2.7679,2.2313,1.7042,1.4702
10/13/00,1,2.7679,2.2313,1.7042,1.4702
10/12/00,1,2.7516,2.1991,1.6889,1.4606
10/11/00,1,2.7212,2.196,1.6756,1.4611
10/10/00,1,2.7345,2.1862,1.6689,1.4554
10/09/00,1,2.7098,2.176,1.665,1.4477
10/08/00,1,2.7117,2.1611,1.6628,1.4471
10/07/00,1,2.7117,2.1611,1.6628,1.4471
10/06/00,1,2.7117,2.1611,1.6628,1.4471
10/05/00,1,2.7053,2.1812,1.6592,1.4578
10/04/00,1,2.7091,2.1819,1.6658,1.4543
10/03/00,1,2.6931,2.1998,1.665,1.459
10/02/00,1,2.7039,2.2091,1.6692,1.4692
10/01/00,1,2.7116,2.2118,1.6759,1.4689
09/30/00,1,2.7116,2.2118,1.6759,1.4689
09/29/00,1,2.7116,2.2118,1.6759,1.4689
09/28/00,1,2.6677,2.1977,1.6598,1.4659
09/27/00,1,2.6716,2.1846,1.6543,1.4658
09/26/00,1,2.653,2.1614,1.6589,1.4527
09/25/00,1,2.6689,2.1656,1.6589,1.4549
09/24/00,1,2.6307,2.1856,1.6493,1.4663
09/23/00,1,2.6307,2.1856,1.6493,1.4663
09/22/00,1,2.6307,2.1856,1.6493,1.4663
09/21/00,1,2.6316,2.1104,1.6656,1.4197
09/20/00,1,2.6123,2.0953,1.6697,1.4153
09/19/00,1,2.5865,2.0873,1.6437,1.4038
09/18/00,1,2.5741,2.0764,1.6404,1.3986
09/17/00,1,2.5567,2.0922,1.6327,1.4065
09/16/00,1,2.5567,2.0922,1.6327,1.4065
09/15/00,1,2.5567,2.0922,1.6327,1.4065
09/14/00,1,2.5656,2.1125,1.6305,1.4174
09/13/00,1,2.542,2.0842,1.6281,1.409
09/12/00,1,2.5107,2.075,1.6273,1.4018
09/11/00,1,2.537,2.0921,1.6453,1.4164
09/10/00,1,2.5493,2.1039,1.6329,1.4264
09/09/00,1,2.5493,2.1039,1.6329,1.4264
09/08/00,1,2.5493,2.1039,1.6329,1.4264
09/07/00,1,2.5881,2.1288,1.6537,1.4348
09/06/00,1,2.5637,2.141,1.6428,1.4487
09/05/00,1,2.5374,2.1406,1.6329,1.451
09/04/00,1,2.5401,2.1539,1.625,1.4625
09/03/00,1,2.532,2.1356,1.63,1.451
09/02/00,1,2.532,2.1356,1.63,1.451
09/01/00,1,2.532,2.1356,1.63,1.451
08/31/00,1,2.5354,2.143,1.6308,1.4524
08/30/00,1,2.5384,2.1503,1.6265,1.4491
08/29/00,1,2.5542,2.1645,1.6289,1.4603
08/28/00,1,2.5708,2.1848,1.634,1.4717
08/27/00,1,2.5696,2.1825,1.6335,1.4735
08/26/00,1,2.5696,2.1825,1.6335,1.4735
08/25/00,1,2.5696,2.1825,1.6335,1.4735
08/24/00,1,2.5862,2.1973,1.6428,1.4805
08/23/00,1,2.5981,2.1963,1.6592,1.4797
08/22/00,1,2.5386,2.1968,1.6562,1.4859
08/21/00,1,2.531,2.196,1.6526,1.4912
08/20/00,1,2.527,2.2082,1.6396,1.4965
08/19/00,1,2.527,2.2082,1.6396,1.4965
08/18/00,1,2.527,2.2082,1.6396,1.4965
08/17/00,1,2.5346,2.2154,1.6404,1.4993
08/16/00,1,2.5524,2.2209,1.6523,1.499
08/15/00,1,2.5758,2.2387,1.6504,1.5049
08/14/00,1,2.6028,2.2333,1.6711,1.5058
08/13/00,1,2.5907,2.2348,1.6499,1.5067
08/12/00,1,2.5907,2.2348,1.6499,1.5067
08/11/00,1,2.5907,2.2348,1.6499,1.5067
08/10/00,1,2.5897,2.2253,1.6617,1.5007
08/09/00,1,2.5933,2.2334,1.6728,1.501
08/08/00,1,2.5712,2.2435,1.6678,1.5088
08/07/00,1,2.57,2.2505,1.6578,1.506
08/06/00,1,2.5827,2.2344,1.6644,1.5032
08/05/00,1,2.5827,2.2344,1.6644,1.5032
08/04/00,1,2.5827,2.2344,1.6644,1.5032
08/03/00,1,2.5519,2.203,1.6474,1.4873
08/02/00,1,2.5559,2.2048,1.6279,1.4882
08/01/00,1,2.5867,2.2349,1.6202,1.501
07/31/00,1,2.5872,2.2175,1.6184,1.4959
07/30/00,1,2.5613,2.2216,1.626,1.5083
07/29/00,1,2.5613,2.2216,1.626,1.5083
07/28/00,1,2.5613,2.2216,1.626,1.5083
07/27/00,1,2.565,2.2222,1.6134,1.5148
07/26/00,1,2.5705,2.2252,1.6158,1.5172
07/25/00,1,2.5918,2.2259,1.6126,1.5175
07/24/00,1,2.5858,2.2273,1.6258,1.5172
07/23/00,1,2.578,2.2285,1.6168,1.5138
07/22/00,1,2.578,2.2285,1.6168,1.5138
07/21/00,1,2.578,2.2285,1.6168,1.5138
07/20/00,1,2.5873,2.2101,1.6221,1.4955
07/19/00,1,2.5861,2.2084,1.6244,1.4971
07/18/00,1,2.5677,2.219,1.6023,1.4986
07/17/00,1,2.5523,2.2132,1.5949,1.4915
07/16/00,1,2.5678,2.2263,1.6059,1.5006
07/15/00,1,2.5678,2.2263,1.6059,1.5006
07/14/00,1,2.5678,2.2263,1.6059,1.5006
07/13/00,1,2.5437,2.227,1.6067,1.5021
07/12/00,1,2.5646,2.2383,1.5949,1.515
07/11/00,1,2.5663,2.2327,1.5873,1.5122
07/10/00,1,2.5541,2.2449,1.5924,1.5164
07/09/00,1,2.5693,2.2412,1.5929,1.5105
07/08/00,1,2.5693,2.2412,1.5929,1.5105
07/07/00,1,2.5693,2.2412,1.5929,1.5105
07/06/00,1,2.5618,2.2499,1.5848,1.5122
07/05/00,1,2.543,2.246,1.584,1.5107
07/04/00,1,2.5309,2.2411,1.5946,1.5128
07/03/00,1,2.5219,2.2367,1.5921,1.5114
07/02/00,1,2.5137,2.239,1.5815,1.5113
07/01/00,1,2.5137,2.239,1.5815,1.5113
06/30/00,1,2.5137,2.239,1.5815,1.5113
06/29/00,1,2.5138,2.2458,1.5982,1.5189
06/28/00,1,2.5054,2.2293,1.5992,1.5057
06/27/00,1,2.4916,2.2192,1.5921,1.4967
06/26/00,1,2.5241,2.2322,1.609,1.5007
06/25/00,1,2.5261,2.2202,1.6,1.5061
06/24/00,1,2.5261,2.2202,1.6,1.5061
06/23/00,1,2.5261,2.2202,1.6,1.5061
06/22/00,1,2.512,2.2223,1.6015,1.5062
06/21/00,1,2.5025,2.2102,1.5855,1.5015
06/20/00,1,2.4954,2.2128,1.5808,1.5077
06/19/00,1,2.514,2.2192,1.5691,1.5126
06/18/00,1,2.4844,2.2274,1.58,1.5113
06/17/00,1,2.4844,2.2274,1.58,1.5113
06/16/00,1,2.4844,2.2274,1.58,1.5113
06/15/00,1,2.5103,2.2183,1.5833,1.5079
06/14/00,1,2.4986,2.2131,1.562,1.5052
06/13/00,1,2.5395,2.2278,1.5798,1.5139
06/12/00,1,2.5642,2.2304,1.5865,1.5115
06/11/00,1,2.5667,2.2158,1.5848,1.504
06/10/00,1,2.5667,2.2158,1.5848,1.504
06/09/00,1,2.5667,2.2158,1.5848,1.504
06/08/00,1,2.5657,2.2442,1.5726,1.5204
06/07/00,1,2.5844,2.2455,1.5934,1.5223
06/06/00,1,2.6001,2.2377,1.5964,1.5142
06/05/00,1,2.5945,2.2319,1.6051,1.5141
06/04/00,1,2.6068,2.2307,1.5997,1.4966
06/03/00,1,2.6068,2.2307,1.5997,1.4966
06/02/00,1,2.6068,2.2307,1.5997,1.4966
06/01/00,1,2.6131,2.2369,1.6026,1.4952
05/31/00,1,2.6104,2.2461,1.6064,1.4945
05/30/00,1,2.6036,2.2591,1.6062,1.5032
05/29/00,1,2.5936,2.2361,1.6069,1.4883
05/28/00,1,2.5772,2.2118,1.6106,1.4725
05/27/00,1,2.5772,2.2118,1.6106,1.4725
05/26/00,1,2.5772,2.2118,1.6106,1.4725
05/25/00,1,2.5918,2.2295,1.6393,1.4723
05/24/00,1,2.5804,2.2245,1.6221,1.4758
05/23/00,1,2.5687,2.2136,1.6258,1.4812
05/22/00,1,2.606,2.2231,1.6529,1.4876
05/21/00,1,2.6002,2.2251,1.67,1.4821
05/20/00,1,2.6002,2.2251,1.67,1.4821
05/19/00,1,2.6002,2.2251,1.67,1.4821
05/18/00,1,2.613,2.226,1.6559,1.4807
05/17/00,1,2.6262,2.2196,1.6703,1.4902
05/16/00,1,2.6071,2.2291,1.6543,1.4996
05/15/00,1,2.6362,2.2511,1.6543,1.5132
05/14/00,1,2.6235,2.2535,1.6779,1.5149
05/13/00,1,2.6235,2.2535,1.6779,1.5149
05/12/00,1,2.6235,2.2535,1.6779,1.5149
05/11/00,1,2.6054,2.2418,1.6526,1.5004
05/10/00,1,2.6124,2.2746,1.6734,1.5239
05/09/00,1,2.6586,2.2949,1.7103,1.5355
05/08/00,1,2.6026,2.2782,1.7091,1.53
05/07/00,1,2.5961,2.3051,1.7129,1.5389
05/06/00,1,2.5961,2.3051,1.7129,1.5389
05/05/00,1,2.5961,2.3051,1.7129,1.5389
05/04/00,1,2.6048,2.2963,1.7188,1.5378
05/03/00,1,2.6538,2.3204,1.751,1.5607
05/02/00,1,2.67,2.3108,1.7161,1.5644
05/01/00,1,2.6842,2.3226,1.7259,1.568
04/30/00,1,2.6842,2.3226,1.7259,1.568
04/29/00,1,2.6842,2.3226,1.7259,1.568
04/28/00,1,2.6842,2.3226,1.7259,1.568
04/27/00,1,2.6729,2.3242,1.7161,1.5725
04/26/00,1,2.6786,2.3154,1.7161,1.5777
04/25/00,1,2.6521,2.3277,1.6961,1.5777
04/24/00,1,2.6618,2.3281,1.6852,1.58
04/23/00,1,2.6618,2.3281,1.6852,1.58
04/22/00,1,2.6618,2.3281,1.6852,1.58
04/21/00,1,2.6618,2.3281,1.6852,1.58
04/20/00,1,2.6618,2.3281,1.6852,1.58
04/19/00,1,2.6475,2.339,1.6714,1.5813
04/18/00,1,2.6663,2.3558,1.6658,1.582
04/17/00,1,2.683,2.3538,1.6595,1.5886
04/16/00,1,2.6594,2.3376,1.6622,1.5858
04/15/00,1,2.6594,2.3376,1.6622,1.5858
04/14/00,1,2.6594,2.3376,1.6622,1.5858
04/13/00,1,2.6531,2.3222,1.6669,1.5898
04/12/00,1,2.6628,2.3216,1.6562,1.586
04/11/00,1,2.6588,2.3149,1.6515,1.5845
04/10/00,1,2.6426,2.3069,1.6491,1.5815
04/09/00,1,2.6531,2.3015,1.6537,1.5816
04/08/00,1,2.6531,2.3015,1.6537,1.5816
04/07/00,1,2.6531,2.3015,1.6537,1.5816
04/06/00,1,2.6275,2.2956,1.6461,1.5844
04/05/00,1,2.6206,2.3124,1.6426,1.5889
04/04/00,1,2.6476,2.3182,1.6748,1.5974
04/03/00,1,2.6235,2.3122,1.6667,1.594
04/02/00,1,2.6418,2.319,1.6708,1.5962
04/01/00,1,2.6418,2.319,1.6708,1.5962
03/31/00,1,2.6418,2.319,1.6708,1.5962
03/30/00,1,2.5975,2.3165,1.6639,1.5899
03/29/00,1,2.6086,2.3102,1.6578,1.5862
03/28/00,1,2.5823,2.3095,1.6426,1.5846
03/27/00,1,2.5987,2.334,1.6428,1.5955
03/26/00,1,2.6173,2.3284,1.6353,1.5887
03/25/00,1,2.6173,2.3284,1.6353,1.5887
03/24/00,1,2.6173,2.3284,1.6353,1.5887
03/23/00,1,2.616,2.3268,1.6383,1.5819
03/22/00,1,2.5824,2.303,1.6327,1.5678
03/21/00,1,2.5792,2.3088,1.6192,1.5708
03/20/00,1,2.5864,2.3032,1.6126,1.5667
03/19/00,1,2.584,2.323,1.6271,1.5737
03/18/00,1,2.584,2.323,1.6271,1.5737
03/17/00,1,2.584,2.323,1.6271,1.5737
03/16/00,1,2.5594,2.3022,1.6247,1.5699
03/15/00,1,2.563,2.3033,1.6287,1.5712
03/14/00,1,2.5528,2.2953,1.6332,1.5711
03/13/00,1,2.5739,2.3049,1.6271,1.5809
03/12/00,1,2.569,2.2938,1.6407,1.5772
03/11/00,1,2.569,2.2938,1.6407,1.5772
03/10/00,1,2.569,2.2938,1.6407,1.5772
03/09/00,1,2.58,2.3036,1.6431,1.58
03/08/00,1,2.6015,2.303,1.6548,1.5792
03/07/00,1,2.6048,2.2866,1.6404,1.5737
03/06/00,1,2.6117,2.287,1.6364,1.5775
03/05/00,1,2.6014,2.297,1.6348,1.579
03/04/00,1,2.6014,2.297,1.6348,1.579
03/03/00,1,2.6014,2.297,1.6348,1.579
03/02/00,1,2.598,2.3002,1.6287,1.5839
03/01/00,1,2.6082,2.2812,1.6332,1.5788
02/29/00,1,2.575,2.2982,1.6303,1.5836
02/28/00,1,2.5873,2.3006,1.6469,1.5875
02/27/00,1,2.5725,2.3176,1.6247,1.5943
02/26/00,1,2.5725,2.3176,1.6247,1.5943
02/25/00,1,2.5725,2.3176,1.6247,1.5943
02/24/00,1,2.5965,2.3399,1.616,1.5995
02/23/00,1,2.5952,2.3599,1.5995,1.6104
02/22/00,1,2.566,2.3428,1.6062,1.6097
02/21/00,1,2.551,2.3238,1.6231,1.5999
02/20/00,1,2.5435,2.3255,1.6276,1.6043
02/19/00,1,2.5435,2.3255,1.6276,1.6043
02/18/00,1,2.5435,2.3255,1.6276,1.6043
02/17/00,1,2.5408,2.3399,1.6239,1.6108
02/16/00,1,2.534,2.3297,1.6316,1.5996
02/15/00,1,2.5324,2.3151,1.6236,1.5876
02/14/00,1,2.5215,2.3074,1.6126,1.5912
02/13/00,1,2.5303,2.3098,1.6297,1.5973
02/12/00,1,2.5303,2.3098,1.6297,1.5973
02/11/00,1,2.5303,2.3098,1.6297,1.5973
02/10/00,1,2.5444,2.3371,1.6324,1.6108
02/09/00,1,2.532,2.3236,1.621,1.6103
02/08/00,1,2.529,2.3219,1.6176,1.6019
02/07/00,1,2.4879,2.2897,1.6303,1.5923
02/06/00,1,2.5133,2.2893,1.6142,1.5876
02/05/00,1,2.5133,2.2893,1.6142,1.5876
02/04/00,1,2.5133,2.2893,1.6142,1.5876
02/03/00,1,2.5274,2.3078,1.6431,1.6017
02/02/00,1,2.524,2.3299,1.6526,1.6059
02/01/00,1,2.5377,2.3457,1.6611,1.613
01/31/00,1,2.5517,2.3474,1.6537,1.6191
01/30/00,1,2.5083,2.3431,1.6526,1.6275
01/29/00,1,2.5083,2.3431,1.6526,1.6275
01/28/00,1,2.5083,2.3431,1.6526,1.6275
01/27/00,1,2.5109,2.3536,1.6423,1.6384
01/26/00,1,2.5077,2.3638,1.641,1.6441
01/25/00,1,2.5111,2.3745,1.6439,1.6452
01/24/00,1,2.5231,2.3854,1.6496,1.6541
01/23/00,1,2.489,2.3895,1.6359,1.6517
01/22/00,1,2.489,2.3895,1.6359,1.6517
