Date,EUR,AUD,CAD,GBP,USD
08/05/02,1,1.8327,1.5606,0.6297,0.9836
08/04/02,1,1.8277,1.5688,0.6295,0.9873
08/03/02,1,1.8277,1.5688,0.6295,0.9873
08/02/02,1,1.8277,1.5688,0.6295,0.9873
08/01/02,1,1.8121,1.5461,0.6274,0.976
07/31/02,1,1.7885,1.5425,0.6261,0.9783
07/30/02,1,1.8055,1.5456,0.6294,0.9835
07/29/02,1,1.8213,1.5527,0.6285,0.9821
07/28/02,1,1.8548,1.5722,0.6337,1.0008
07/27/02,1,1.8548,1.5722,0.6337,1.0008
07/26/02,1,1.8548,1.5722,0.6337,1.0008
07/25/02,1,1.8495,1.5713,0.636,1.0014
07/24/02,1,1.8494,1.5742,0.6331,0.9915
07/23/02,1,1.823,1.5625,0.6329,0.991
07/22/02,1,1.8243,1.5596,0.6411,1.0086
07/21/02,1,1.8271,1.5563,0.643,1.0146
07/20/02,1,1.8271,1.5563,0.643,1.0146
07/19/02,1,1.8271,1.5563,0.643,1.0146
07/18/02,1,1.8225,1.5502,0.6428,1.0058
07/17/02,1,1.8143,1.5512,0.6432,1.0064
07/16/02,1,1.8054,1.5574,0.6438,1.0127
07/15/02,1,1.7839,1.5371,0.6413,1.0024
07/14/02,1,1.7647,1.5063,0.6382,0.9873
07/13/02,1,1.7647,1.5063,0.6382,0.9873
07/12/02,1,1.7647,1.5063,0.6382,0.9873
07/11/02,1,1.766,1.5001,0.6379,0.9836
07/10/02,1,1.7405,1.5034,0.6396,0.9898
07/09/02,1,1.7536,1.511,0.6425,0.993
07/08/02,1,1.7445,1.497,0.6422,0.9828
07/07/02,1,1.745,1.4875,0.6412,0.9725
07/06/02,1,1.745,1.4875,0.6412,0.9725
07/05/02,1,1.745,1.4875,0.6412,0.9725
07/04/02,1,1.7608,1.4995,0.6414,0.979
07/03/02,1,1.7526,1.4943,0.6421,0.978
07/02/02,1,1.7563,1.5032,0.6432,0.9838
07/01/02,1,1.7667,1.504,0.6469,0.9913
06/30/02,1,1.7702,1.5005,0.6498,0.9975
06/29/02,1,1.7702,1.5005,0.6498,0.9975
06/28/02,1,1.7702,1.5005,0.6498,0.9975
06/27/02,1,1.743,1.4844,0.646,0.9824
06/26/02,1,1.727,1.4995,0.6491,0.9917
06/25/02,1,1.7026,1.4777,0.6464,0.9712
06/24/02,1,1.6952,1.4836,0.6501,0.9781
06/23/02,1,1.6831,1.4728,0.6444,0.9636
06/22/02,1,1.6831,1.4728,0.6444,0.9636
06/21/02,1,1.6831,1.4728,0.6444,0.9636
06/20/02,1,1.686,1.4737,0.6422,0.9592
06/19/02,1,1.6891,1.4747,0.6408,0.9561
06/18/02,1,1.6836,1.4635,0.6393,0.9484
06/17/02,1,1.6899,1.4594,0.6386,0.9426
06/16/02,1,1.672,1.4648,0.642,0.9478
06/15/02,1,1.672,1.4648,0.642,0.9478
06/14/02,1,1.672,1.4648,0.642,0.9478
06/13/02,1,1.6568,1.4491,0.6404,0.9417
06/12/02,1,1.6594,1.4541,0.6431,0.9452
06/11/02,1,1.6623,1.4516,0.643,0.9417
06/10/02,1,1.6583,1.4527,0.6473,0.9459
06/09/02,1,1.6482,1.4475,0.6465,0.9452
06/08/02,1,1.6482,1.4475,0.6465,0.9452
06/07/02,1,1.6482,1.4475,0.6465,0.9452
06/06/02,1,1.6401,1.4366,0.6438,0.9386
06/05/02,1,1.636,1.4375,0.643,0.9371
06/04/02,1,1.64,1.4417,0.645,0.9435
06/03/02,1,1.6424,1.4287,0.6402,0.9313
06/02/02,1,1.6514,1.4382,0.6405,0.9387
06/01/02,1,1.6514,1.4382,0.6405,0.9387
05/31/02,1,1.6514,1.4382,0.6405,0.9387
05/30/02,1,1.66,1.4383,0.6395,0.9375
05/29/02,1,1.6494,1.4244,0.6373,0.932
05/28/02,1,1.6503,1.4184,0.6344,0.9255
05/27/02,1,1.6516,1.4114,0.6318,0.919
05/26/02,1,1.6578,1.4157,0.6327,0.9188
05/25/02,1,1.6578,1.4157,0.6327,0.9188
05/24/02,1,1.6578,1.4157,0.6327,0.9188
05/23/02,1,1.6598,1.4162,0.6323,0.9213
05/22/02,1,1.6598,1.4251,0.634,0.926
05/21/02,1,1.6591,1.4169,0.6321,0.9213
05/20/02,1,1.6684,1.4182,0.6302,0.9202
05/19/02,1,1.6605,1.4189,0.6279,0.9152
05/18/02,1,1.6605,1.4189,0.6279,0.9152
05/17/02,1,1.6605,1.4189,0.6279,0.9152
05/16/02,1,1.661,1.4184,0.6253,0.9124
05/15/02,1,1.6533,1.4081,0.6228,0.903
05/14/02,1,1.6596,1.4127,0.624,0.9062
05/13/02,1,1.6686,1.4199,0.6244,0.9118
05/12/02,1,1.677,1.4234,0.6239,0.9118
05/11/02,1,1.677,1.4234,0.6239,0.9118
05/10/02,1,1.677,1.4234,0.6239,0.9118
05/09/02,1,1.6753,1.4222,0.6221,0.9061
05/08/02,1,1.678,1.4238,0.6227,0.9088
05/07/02,1,1.6867,1.4322,0.623,0.9125
05/06/02,1,1.6982,1.431,0.623,0.9144
05/05/02,1,1.6876,1.4165,0.6192,0.9083
05/04/02,1,1.6876,1.4165,0.6192,0.9083
05/03/02,1,1.6876,1.4165,0.6192,0.9083
05/02/02,1,1.6824,1.4123,0.6179,0.9032
05/01/02,1,1.6772,1.4126,0.6188,0.9008
04/30/02,1,1.6772,1.4126,0.6188,0.9008
04/29/02,1,1.6689,1.413,0.6186,0.9038
04/28/02,1,1.6507,1.4034,0.6177,0.8971
04/27/02,1,1.6507,1.4034,0.6177,0.8971
04/26/02,1,1.6507,1.4034,0.6177,0.8971
04/25/02,1,1.6471,1.4032,0.6178,0.8969
04/24/02,1,1.6475,1.3959,0.615,0.8892
04/23/02,1,1.6492,1.3953,0.6132,0.8872
04/22/02,1,1.6464,1.3974,0.6138,0.8882
04/21/02,1,1.6464,1.3992,0.6144,0.8886
04/20/02,1,1.6464,1.3992,0.6144,0.8886
04/19/02,1,1.6464,1.3992,0.6144,0.8886
04/18/02,1,1.6528,1.3986,0.6154,0.8895
04/17/02,1,1.6524,1.4014,0.6148,0.888
04/16/02,1,1.6582,1.3974,0.6126,0.8803
04/15/02,1,1.6525,1.3964,0.6124,0.8802
04/14/02,1,1.6455,1.3989,0.6125,0.8803
04/13/02,1,1.6455,1.3989,0.6125,0.8803
04/12/02,1,1.6455,1.3989,0.6125,0.8803
04/11/02,1,1.6451,1.3978,0.6127,0.8794
04/10/02,1,1.6576,1.4023,0.6123,0.8798
04/09/02,1,1.655,1.3985,0.6123,0.8763
04/08/02,1,1.6626,1.3957,0.6118,0.8778
04/07/02,1,1.6531,1.3997,0.6125,0.8786
04/06/02,1,1.6531,1.3997,0.6125,0.8786
04/05/02,1,1.6531,1.3997,0.6125,0.8786
04/04/02,1,1.6567,1.4029,0.6139,0.8818
04/03/02,1,1.6572,1.401,0.6121,0.8803
04/02/02,1,1.6464,1.4059,0.6109,0.8786
04/01/02,1,1.6382,1.3923,0.613,0.8724
03/31/02,1,1.6382,1.3923,0.613,0.8724
03/30/02,1,1.6382,1.3923,0.613,0.8724
03/29/02,1,1.6382,1.3923,0.613,0.8724
03/28/02,1,1.6382,1.3923,0.613,0.8724
03/27/02,1,1.6569,1.3897,0.6139,0.8746
03/26/02,1,1.6529,1.3927,0.6138,0.8737
03/25/02,1,1.6477,1.3871,0.6135,0.8759
03/24/02,1,1.6536,1.3859,0.6169,0.8795
03/23/02,1,1.6536,1.3859,0.6169,0.8795
03/22/02,1,1.6536,1.3859,0.6169,0.8795
03/21/02,1,1.6619,1.3956,0.618,0.8817
03/20/02,1,1.6638,1.3908,0.6196,0.8814
03/19/02,1,1.6837,1.3969,0.6181,0.8829
03/18/02,1,1.6793,1.3951,0.6174,0.8792
03/17/02,1,1.6879,1.4098,0.6213,0.8853
03/16/02,1,1.6879,1.4098,0.6213,0.8853
03/15/02,1,1.6879,1.4098,0.6213,0.8853
03/14/02,1,1.688,1.4055,0.6209,0.8803
03/13/02,1,1.681,1.385,0.6192,0.8734
03/12/02,1,1.681,1.3831,0.6177,0.8733
03/11/02,1,1.6785,1.3872,0.6153,0.8741
03/10/02,1,1.6785,1.3946,0.6162,0.8797
03/09/02,1,1.6785,1.3946,0.6162,0.8797
03/08/02,1,1.6785,1.3946,0.6162,0.8797
03/07/02,1,1.673,1.3855,0.6165,0.8764
03/06/02,1,1.6743,1.3836,0.6125,0.8712
03/05/02,1,1.6692,1.3798,0.6109,0.8682
03/04/02,1,1.662,1.3762,0.6097,0.8649
03/03/02,1,1.6783,1.3886,0.6103,0.8679
03/02/02,1,1.6783,1.3886,0.6103,0.8679
03/01/02,1,1.6783,1.3886,0.6103,0.8679
02/28/02,1,1.6761,1.3886,0.6112,0.8651
02/27/02,1,1.6832,1.3896,0.61,0.8649
02/26/02,1,1.6891,1.3939,0.6092,0.8682
02/25/02,1,1.6995,1.3938,0.6114,0.8724
02/24/02,1,1.6975,1.3914,0.6117,0.8747
02/23/02,1,1.6975,1.3914,0.6117,0.8747
02/22/02,1,1.6975,1.3914,0.6117,0.8747
02/21/02,1,1.6883,1.3823,0.6105,0.8701
02/20/02,1,1.6903,1.3908,0.6114,0.8743
02/19/02,1,1.683,1.3814,0.6101,0.8692
02/18/02,1,1.684,1.3862,0.6098,0.8715
02/17/02,1,1.6833,1.3852,0.6095,0.8705
02/16/02,1,1.6833,1.3852,0.6095,0.8705
02/15/02,1,1.6833,1.3852,0.6095,0.8705
02/14/02,1,1.6864,1.3819,0.6093,0.8693
02/13/02,1,1.719,1.3926,0.6102,0.8731
02/12/02,1,1.721,1.393,0.6136,0.8753
02/11/02,1,1.7141,1.4015,0.6176,0.8794
02/10/02,1,1.7125,1.3956,0.6183,0.874
02/09/02,1,1.7125,1.3956,0.6183,0.874
02/08/02,1,1.7125,1.3956,0.6183,0.874
02/07/02,1,1.707,1.3902,0.6149,0.8664
02/06/02,1,1.7067,1.3879,0.6122,0.8664
02/05/02,1,1.6993,1.3881,0.6115,0.8683
02/04/02,1,1.693,1.3747,0.6097,0.8644
02/03/02,1,1.6933,1.3709,0.61,0.8632
02/02/02,1,1.6933,1.3709,0.61,0.8632
02/01/02,1,1.6933,1.3709,0.61,0.8632
01/31/02,1,1.6976,1.3672,0.6111,0.8637
01/30/02,1,1.7074,1.3712,0.611,0.8642
01/29/02,1,1.677,1.3697,0.6106,0.8624
01/28/02,1,1.6679,1.383,0.6096,0.8578
01/27/02,1,1.6805,1.3934,0.6126,0.8663
01/26/02,1,1.6805,1.3934,0.6126,0.8663
01/25/02,1,1.6805,1.3934,0.6126,0.8663
01/24/02,1,1.6976,1.403,0.6169,0.8767
01/23/02,1,1.7013,1.4233,0.6203,0.8856
01/22/02,1,1.7015,1.4202,0.6184,0.883
01/21/02,1,1.7072,1.4297,0.6156,0.884
01/20/02,1,1.7129,1.4219,0.6141,0.881
01/19/02,1,1.7129,1.4219,0.6141,0.881
01/18/02,1,1.7129,1.4219,0.6141,0.881
01/17/02,1,1.7137,1.423,0.6144,0.8819
01/16/02,1,1.7136,1.4027,0.6135,0.8817
01/15/02,1,1.7196,1.4209,0.6165,0.8922
01/14/02,1,1.7229,1.4252,0.6157,0.8927
01/13/02,1,1.7119,1.4292,0.6179,0.8919
01/12/02,1,1.7119,1.4292,0.6179,0.8919
01/11/02,1,1.7119,1.4292,0.6179,0.8919
01/10/02,1,1.6968,1.4254,0.6172,0.8909
01/09/02,1,1.707,1.4231,0.6188,0.8921
01/08/02,1,1.711,1.4267,0.6182,0.8909
01/07/02,1,1.718,1.4212,0.6194,0.8905
01/06/02,1,1.728,1.4305,0.6217,0.8954
01/05/02,1,1.728,1.4305,0.6217,0.8954
01/04/02,1,1.728,1.4305,0.6217,0.8954
01/03/02,1,1.752,1.4422,0.6254,0.9036
01/02/02,1,1.7603,1.4436,0.6262,0.9038
01/01/02,1,1.728,1.4077,0.6085,0.8813
12/31/01,1,1.728,1.4077,0.6085,0.8813
12/30/01,1,1.728,1.4077,0.6085,0.8813
12/29/01,1,1.728,1.4077,0.6085,0.8813
12/28/01,1,1.728,1.4077,0.6085,0.8813
12/27/01,1,1.7384,1.4134,0.609,0.8823
12/26/01,1,1.7319,1.4044,0.6127,0.8798
12/25/01,1,1.7319,1.4044,0.6127,0.8798
12/24/01,1,1.7319,1.4044,0.6127,0.8798
12/23/01,1,1.7649,1.4145,0.6176,0.8943
12/22/01,1,1.7649,1.4145,0.6176,0.8943
12/21/01,1,1.7649,1.4145,0.6176,0.8943
12/20/01,1,1.7677,1.4155,0.6203,0.8973
12/19/01,1,1.7465,1.4169,0.6197,0.8983
12/18/01,1,1.7452,1.4141,0.6189,0.9012
12/17/01,1,1.7458,1.4129,0.6213,0.9049
12/16/01,1,1.7398,1.414,0.6217,0.9016
12/15/01,1,1.7398,1.414,0.6217,0.9016
12/14/01,1,1.7398,1.414,0.6217,0.9016
12/13/01,1,1.7241,1.4066,0.6209,0.8975
12/12/01,1,1.7235,1.4005,0.6207,0.8938
12/11/01,1,1.7325,1.4063,0.621,0.8908
12/10/01,1,1.7209,1.3966,0.6198,0.885
12/09/01,1,1.7245,1.405,0.6241,0.8911
12/08/01,1,1.7245,1.405,0.6241,0.8911
12/07/01,1,1.7245,1.405,0.6241,0.8911
12/06/01,1,1.7176,1.3973,0.6256,0.8889
12/05/01,1,1.7323,1.4035,0.627,0.8919
12/04/01,1,1.7227,1.4007,0.6259,0.8902
12/03/01,1,1.7203,1.4054,0.6275,0.8925
12/02/01,1,1.7073,1.4057,0.6238,0.8898
12/01/01,1,1.7073,1.4057,0.6238,0.8898
11/30/01,1,1.7073,1.4057,0.6238,0.8898
11/29/01,1,1.7125,1.4061,0.6236,0.8887
11/28/01,1,1.695,1.4031,0.6235,0.8831
11/27/01,1,1.683,1.4,0.6236,0.8788
11/26/01,1,1.7007,1.41,0.622,0.8818
11/25/01,1,1.701,1.4055,0.6219,0.8795
11/24/01,1,1.701,1.4055,0.6219,0.8795
11/23/01,1,1.701,1.4055,0.6219,0.8795
11/22/01,1,1.7006,1.4048,0.6211,0.8778
11/21/01,1,1.6982,1.4052,0.6194,0.8791
11/20/01,1,1.6941,1.4044,0.6227,0.8824
11/19/01,1,1.6868,1.3928,0.6186,0.8793
11/18/01,1,1.6893,1.4075,0.6175,0.8845
11/17/01,1,1.6893,1.4075,0.6175,0.8845
11/16/01,1,1.6893,1.4075,0.6175,0.8845
11/15/01,1,1.6989,1.4049,0.6149,0.8825
11/14/01,1,1.6855,1.4,0.6126,0.8803
11/13/01,1,1.704,1.4113,0.6125,0.8842
11/12/01,1,1.7166,1.429,0.6136,0.8919
11/11/01,1,1.7347,1.4278,0.6144,0.893
11/10/01,1,1.7347,1.4278,0.6144,0.893
11/09/01,1,1.7347,1.4278,0.6144,0.893
11/08/01,1,1.7434,1.4324,0.6128,0.8972
11/07/01,1,1.7485,1.4354,0.6155,0.9014
11/06/01,1,1.747,1.4282,0.6152,0.8961
11/05/01,1,1.7665,1.4272,0.6162,0.8961
11/04/01,1,1.7864,1.4464,0.6183,0.9056
11/03/01,1,1.7864,1.4464,0.6183,0.9056
11/02/01,1,1.7864,1.4464,0.6183,0.9056
11/01/01,1,1.7781,1.4486,0.6206,0.9097
10/31/01,1,1.7942,1.4347,0.6213,0.9042
10/30/01,1,1.7816,1.4281,0.6232,0.9064
10/29/01,1,1.7833,1.4199,0.621,0.9005
10/28/01,1,1.7767,1.4027,0.6234,0.8911
10/27/01,1,1.7767,1.4027,0.6234,0.8911
10/26/01,1,1.7767,1.4027,0.6234,0.8911
10/25/01,1,1.7563,1.3992,0.624,0.8889
10/24/01,1,1.755,1.4033,0.6257,0.8917
10/23/01,1,1.747,1.4008,0.6258,0.8887
10/22/01,1,1.7672,1.4136,0.627,0.8969
10/21/01,1,1.7793,1.4204,0.6249,0.9009
10/20/01,1,1.7793,1.4204,0.6249,0.9009
10/19/01,1,1.7793,1.4204,0.6249,0.9009
10/18/01,1,1.775,1.4211,0.6249,0.9026
10/17/01,1,1.7628,1.4121,0.6241,0.9022
10/16/01,1,1.7641,1.411,0.6262,0.9052
10/15/01,1,1.7702,1.4205,0.6273,0.9097
10/14/01,1,1.809,1.4114,0.6248,0.904
10/13/01,1,1.809,1.4114,0.6248,0.904
10/12/01,1,1.809,1.4114,0.6248,0.904
10/11/01,1,1.8133,1.4196,0.6252,0.9062
10/10/01,1,1.8189,1.4306,0.6286,0.9136
10/09/01,1,1.8247,1.4335,0.6257,0.9193
10/08/01,1,1.817,1.44,0.6251,0.9214
10/07/01,1,1.8093,1.4382,0.6204,0.9174
10/06/01,1,1.8093,1.4382,0.6204,0.9174
10/05/01,1,1.8093,1.4382,0.6204,0.9174
10/04/01,1,1.8306,1.4283,0.6192,0.9117
10/03/01,1,1.8463,1.4431,0.6245,0.9209
10/02/01,1,1.8622,1.443,0.6208,0.9189
10/01/01,1,1.8536,1.4407,0.6174,0.9125
09/30/01,1,1.842,1.4418,0.622,0.9131
09/29/01,1,1.842,1.4418,0.622,0.9131
09/28/01,1,1.842,1.4418,0.622,0.9131
09/27/01,1,1.895,1.4478,0.6244,0.9205
09/26/01,1,1.8575,1.4475,0.6255,0.9219
09/25/01,1,1.861,1.4382,0.6275,0.9176
09/24/01,1,1.8626,1.4372,0.6266,0.9164
09/23/01,1,1.9,1.4385,0.6301,0.92
09/22/01,1,1.9,1.4385,0.6301,0.92
09/21/01,1,1.9,1.4385,0.6301,0.92
09/20/01,1,1.8748,1.4524,0.632,0.9259
09/19/01,1,1.8837,1.455,0.6323,0.9258
09/18/01,1,1.8652,1.4535,0.6304,0.9256
09/17/01,1,1.848,1.4555,0.6304,0.9269
09/16/01,1,1.7844,1.4483,0.6247,0.9219
09/15/01,1,1.7844,1.4483,0.6247,0.9219
09/14/01,1,1.7844,1.4483,0.6247,0.9219
09/13/01,1,1.7607,1.4158,0.6169,0.906
09/12/01,1,1.7568,1.4151,0.6176,0.9052
09/11/01,1,1.7453,1.3984,0.6156,0.8964
09/10/01,1,1.7634,1.4175,0.6172,0.9047
09/09/01,1,1.7232,1.3942,0.6161,0.8952
09/08/01,1,1.7232,1.3942,0.6161,0.8952
09/07/01,1,1.7232,1.3942,0.6161,0.8952
09/06/01,1,1.7002,1.3784,0.6109,0.8855
09/05/01,1,1.708,1.3874,0.6148,0.8891
09/04/01,1,1.717,1.3899,0.6197,0.897
09/03/01,1,1.7225,1.4075,0.6235,0.9072
09/02/01,1,1.7305,1.4143,0.6285,0.9158
09/01/01,1,1.7305,1.4143,0.6285,0.9158
08/31/01,1,1.7305,1.4143,0.6285,0.9158
08/30/01,1,1.7139,1.4047,0.6257,0.9095
08/29/01,1,1.7202,1.4053,0.6269,0.9122
08/28/01,1,1.7162,1.3958,0.6281,0.9042
08/27/01,1,1.7231,1.4009,0.6307,0.909
08/26/01,1,1.718,1.4048,0.6317,0.9108
08/25/01,1,1.718,1.4048,0.6317,0.9108
08/24/01,1,1.718,1.4048,0.6317,0.9108
08/23/01,1,1.7118,1.4072,0.6306,0.9112
08/22/01,1,1.7114,1.4272,0.6326,0.9216
08/21/01,1,1.711,1.4107,0.6304,0.9128
08/20/01,1,1.7145,1.4145,0.633,0.9149
08/19/01,1,1.712,1.4053,0.6327,0.9138
08/18/01,1,1.712,1.4053,0.6327,0.9138
08/17/01,1,1.712,1.4053,0.6327,0.9138
08/16/01,1,1.7358,1.3962,0.6328,0.9144
08/15/01,1,1.7291,1.3955,0.6344,0.9114
08/14/01,1,1.738,1.3802,0.6312,0.8968
08/13/01,1,1.7329,1.383,0.6312,0.8991
08/12/01,1,1.7332,1.3793,0.6269,0.8936
08/11/01,1,1.7332,1.3793,0.6269,0.8936
08/10/01,1,1.7332,1.3793,0.6269,0.8936
08/09/01,1,1.7135,1.3584,0.6234,0.8853
08/08/01,1,1.701,1.3441,0.6187,0.8763
08/07/01,1,1.702,1.3395,0.6195,0.8768
08/06/01,1,1.7055,1.3465,0.619,0.8805
08/05/01,1,1.702,1.3516,0.6164,0.8806
08/04/01,1,1.702,1.3516,0.6164,0.8806
08/03/01,1,1.702,1.3516,0.6164,0.8806
08/02/01,1,1.6951,1.3515,0.6145,0.8788
08/01/01,1,1.7188,1.3553,0.6156,0.8817
07/31/01,1,1.7282,1.3389,0.6143,0.8755
07/30/01,1,1.7314,1.3407,0.6136,0.8751
07/29/01,1,1.7323,1.3426,0.6141,0.8768
07/28/01,1,1.7323,1.3426,0.6141,0.8768
07/27/01,1,1.7323,1.3426,0.6141,0.8768
07/26/01,1,1.724,1.3465,0.6146,0.8764
07/25/01,1,1.7363,1.3506,0.6157,0.8793
07/24/01,1,1.7152,1.3401,0.6139,0.8708
07/23/01,1,1.7103,1.34,0.6097,0.8676
07/22/01,1,1.7111,1.3531,0.6118,0.8776
07/21/01,1,1.7111,1.3531,0.6118,0.8776
07/20/01,1,1.7111,1.3531,0.6118,0.8776
07/19/01,1,1.6931,1.3432,0.615,0.8723
07/18/01,1,1.6894,1.3242,0.6127,0.863
07/17/01,1,1.6811,1.3083,0.6088,0.8516
07/16/01,1,1.683,1.3209,0.6126,0.8583
07/15/01,1,1.6821,1.3093,0.6091,0.8539
07/14/01,1,1.6821,1.3093,0.6091,0.8539
07/13/01,1,1.6821,1.3093,0.6091,0.8539
07/12/01,1,1.6927,1.3024,0.6071,0.8538
07/11/01,1,1.6842,1.3102,0.6078,0.8611
07/10/01,1,1.674,1.298,0.6052,0.8545
07/09/01,1,1.6724,1.2841,0.6014,0.8459
07/08/01,1,1.6578,1.2698,0.5996,0.8384
07/07/01,1,1.6578,1.2698,0.5996,0.8384
07/06/01,1,1.6578,1.2698,0.5996,0.8384
07/05/01,1,1.6268,1.2729,0.599,0.8422
07/04/01,1,1.6282,1.2776,0.6026,0.8453
07/03/01,1,1.6423,1.284,0.6019,0.8497
07/02/01,1,1.6612,1.28,0.598,0.8455
07/01/01,1,1.6735,1.2927,0.6031,0.848
06/30/01,1,1.6735,1.2927,0.6031,0.848
06/29/01,1,1.6735,1.2927,0.6031,0.848
06/28/01,1,1.6635,1.2955,0.6035,0.8511
06/27/01,1,1.6587,1.3033,0.6091,0.8622
06/26/01,1,1.6621,1.3085,0.609,0.8611
06/25/01,1,1.663,1.3099,0.6082,0.8607
06/24/01,1,1.651,1.3002,0.6037,0.8528
06/23/01,1,1.651,1.3002,0.6037,0.8528
06/22/01,1,1.651,1.3002,0.6037,0.8528
06/21/01,1,1.654,1.3076,0.6064,0.8552
06/20/01,1,1.644,1.3072,0.611,0.8513
06/19/01,1,1.638,1.3124,0.6132,0.8563
06/18/01,1,1.6444,1.3122,0.6124,0.8581
06/17/01,1,1.6426,1.3244,0.615,0.8662
06/16/01,1,1.6426,1.3244,0.615,0.8662
06/15/01,1,1.6426,1.3244,0.615,0.8662
06/14/01,1,1.6212,1.2925,0.6114,0.8492
06/13/01,1,1.6221,1.3014,0.6203,0.8542
06/12/01,1,1.6137,1.2915,0.6152,0.8474
06/11/01,1,1.6157,1.2884,0.6136,0.8494
06/10/01,1,1.6187,1.2864,0.6128,0.8468
06/09/01,1,1.6187,1.2864,0.6128,0.8468
06/08/01,1,1.6187,1.2864,0.6128,0.8468
06/07/01,1,1.6375,1.2878,0.6124,0.8466
06/06/01,1,1.6589,1.3047,0.6087,0.8543
06/05/01,1,1.6675,1.3005,0.5998,0.8465
06/04/01,1,1.6695,1.3046,0.6004,0.8513
06/03/01,1,1.666,1.3009,0.5978,0.8478
06/02/01,1,1.666,1.3009,0.5978,0.8478
06/01/01,1,1.666,1.3009,0.5978,0.8478
05/31/01,1,1.6727,1.3146,0.5973,0.848
05/30/01,1,1.6673,1.3194,0.6024,0.8558
05/29/01,1,1.6608,1.3167,0.6032,0.8552
05/28/01,1,1.6505,1.3253,0.6048,0.8584
05/27/01,1,1.6485,1.324,0.6045,0.8591
05/26/01,1,1.6485,1.324,0.6045,0.8591
05/25/01,1,1.6485,1.324,0.6045,0.8591
05/24/01,1,1.6713,1.3345,0.6077,0.8604
05/23/01,1,1.6575,1.3269,0.6037,0.8585
05/22/01,1,1.6593,1.3361,0.6069,0.8685
05/21/01,1,1.6575,1.3432,0.609,0.8754
05/20/01,1,1.6687,1.3486,0.6137,0.8777
05/19/01,1,1.6687,1.3486,0.6137,0.8777
05/18/01,1,1.6687,1.3486,0.6137,0.8777
05/17/01,1,1.6688,1.354,0.6165,0.8815
05/16/01,1,1.6922,1.3666,0.6193,0.8834
05/15/01,1,1.6962,1.3621,0.6185,0.8768
05/14/01,1,1.6907,1.358,0.6172,0.8745
05/13/01,1,1.6742,1.3529,0.6181,0.8773
05/12/01,1,1.6742,1.3529,0.6181,0.8773
05/11/01,1,1.6742,1.3529,0.6181,0.8773
05/10/01,1,1.6923,1.3627,0.6223,0.885
05/09/01,1,1.6948,1.3602,0.6213,0.8827
05/08/01,1,1.7051,1.3677,0.6185,0.8866
05/07/01,1,1.72,1.3686,0.62,0.8919
05/06/01,1,1.7157,1.3686,0.6226,0.8939
05/05/01,1,1.7157,1.3686,0.6226,0.8939
05/04/01,1,1.7157,1.3686,0.6226,0.8939
05/03/01,1,1.7078,1.3656,0.6222,0.8903
05/02/01,1,1.7158,1.3641,0.6225,0.8907
05/01/01,1,1.7476,1.37,0.6195,0.8876
04/30/01,1,1.7476,1.37,0.6195,0.8876
04/29/01,1,1.7631,1.3929,0.6254,0.9023
04/28/01,1,1.7631,1.3929,0.6254,0.9023
04/27/01,1,1.7631,1.3929,0.6254,0.9023
04/26/01,1,1.7747,1.3922,0.6246,0.9013
04/25/01,1,1.775,1.3804,0.6227,0.8947
04/24/01,1,1.7823,1.3896,0.6236,0.8973
04/23/01,1,1.7794,1.3912,0.6246,0.9002
04/22/01,1,1.7437,1.3891,0.6235,0.8989
04/21/01,1,1.7437,1.3891,0.6235,0.8989
04/20/01,1,1.7437,1.3891,0.6235,0.8989
04/19/01,1,1.7422,1.3731,0.6172,0.8827
04/18/01,1,1.7676,1.377,0.6156,0.8778
04/17/01,1,1.7404,1.3727,0.6131,0.8791
04/16/01,1,1.7425,1.379,0.6173,0.8849
04/15/01,1,1.7425,1.379,0.6173,0.8849
04/14/01,1,1.7425,1.379,0.6173,0.8849
04/13/01,1,1.7425,1.379,0.6173,0.8849
04/12/01,1,1.7425,1.379,0.6173,0.8849
04/11/01,1,1.7635,1.3765,0.6179,0.884
04/10/01,1,1.8063,1.3949,0.6199,0.8945
04/09/01,1,1.8248,1.4095,0.6243,0.9018
04/08/01,1,1.8189,1.4075,0.6265,0.894
04/07/01,1,1.8189,1.4075,0.6265,0.894
04/06/01,1,1.8189,1.4075,0.6265,0.894
04/05/01,1,1.836,1.4204,0.6282,0.902
04/04/01,1,1.8549,1.4208,0.6289,0.9032
04/03/01,1,1.8304,1.3974,0.6212,0.8845
04/02/01,1,1.8165,1.3808,0.618,0.8772
04/01/01,1,1.8158,1.3904,0.6192,0.8832
03/31/01,1,1.8158,1.3904,0.6192,0.8832
03/30/01,1,1.8158,1.3904,0.6192,0.8832
03/29/01,1,1.7941,1.3884,0.6148,0.884
03/28/01,1,1.7919,1.3935,0.6194,0.886
03/27/01,1,1.7995,1.3962,0.624,0.8952
03/26/01,1,1.8075,1.3952,0.6231,0.8935
03/25/01,1,1.8117,1.3973,0.6258,0.8922
03/24/01,1,1.8117,1.3973,0.6258,0.8922
03/23/01,1,1.8117,1.3973,0.6258,0.8922
03/22/01,1,1.8126,1.3975,0.6257,0.8889
03/21/01,1,1.8057,1.4138,0.6293,0.899
03/20/01,1,1.8097,1.412,0.6313,0.902
03/19/01,1,1.796,1.4098,0.6292,0.8996
03/18/01,1,1.8112,1.4008,0.6251,0.8947
03/17/01,1,1.8112,1.4008,0.6251,0.8947
